#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
224,2024-05-02,435.20,-2.64,474.30,435.20,455.00,"3,781","1,674,186.00"
225,2024-04-30,447.00,2.52,468.00,432.00,432.00,"9,756","4,340,752.60"
226,2024-04-29,436.00,-2.24,454.00,435.00,454.00,"5,658","2,482,733.00"
227,2024-04-28,446.00,0,463.00,438.00,454.90,"2,815","1,243,058.50"
228,2024-04-25,446.00,0.02,454.80,439.00,454.80,"7,599","3,400,991.90"
229,2024-04-24,445.90,2.27,455.00,438.00,444.70,"6,374","2,831,498.00"
230,2024-04-22,436.00,-3.11,458.00,436.00,450.00,"11,391","5,001,583.00"
231,2024-04-21,450.00,3.21,450.00,432.10,444.70,"7,302","3,221,701.00"
232,2024-04-18,436.00,-1.58,460.50,426.20,451.80,"3,514","1,527,302.80"
233,2024-04-16,443.00,0.18,449.70,437.00,445.00,"4,206","1,851,043.00"
234,2024-04-15,442.20,-1.69,468.10,441.00,441.00,"3,452","1,548,847.90"
235,2024-04-14,449.80,-0.27,469.20,441.00,442.00,"4,887","2,183,103.30"
236,2024-04-10,451.00,0.89,462.80,440.00,455.90,"12,462","5,601,402.00"
237,2024-04-09,447.00,1.59,450.00,432.00,447.70,"13,451","5,936,064.20"
238,2024-04-07,440.00,0.69,443.70,432.00,435.00,"3,740","1,634,007.50"
239,2024-04-04,437.00,-1.11,448.00,433.00,448.00,"11,440","4,969,751.20"
240,2024-04-03,441.90,0.2,466.00,433.00,449.00,"3,281","1,446,667.00"
241,2024-04-02,441.00,0,448.90,435.10,448.90,"7,384","3,247,074.60"
242,2024-04-01,441.00,-1.34,451.00,439.00,451.00,"5,336","2,357,519.50"
243,2024-03-31,447.00,-1.76,463.90,441.50,463.90,"17,247","7,698,869.90"
244,2024-03-28,455.00,-0.02,464.00,444.10,464.00,"7,365","3,332,336.50"
245,2024-03-27,455.10,3.43,460.00,431.10,448.00,"40,280","18,141,101.70"
246,2024-03-26,440.00,3.04,453.00,420.00,435.50,"3,611","1,581,800.00"
247,2024-03-25,427.00,-2.29,442.90,427.00,442.90,"2,071","891,459.00"
248,2024-03-21,437.00,-0.66,448.50,430.30,448.50,"6,101","2,646,185.60"
249,2024-03-20,439.90,0.83,453.90,433.00,444.00,"4,612","2,020,775.50"
250,2024-03-19,436.30,-2.37,470.10,436.00,455.80,"9,662","4,284,581.00"
251,2024-03-18,446.90,2.74,447.00,429.00,429.00,"5,599","2,470,595.60"
252,2024-03-17,435.00,-1.69,452.00,410.10,433.80,"2,850","1,247,057.80"
253,2024-03-14,442.50,-1.03,474.00,440.40,456.00,"4,910","2,187,220.60"
254,2024-03-13,447.10,-1.93,455.90,446.00,447.00,"1,926","866,555.00"
255,2024-03-12,455.90,1.76,468.00,446.00,446.00,"9,758","4,440,977.00"
256,2024-03-10,448.00,2.05,453.00,439.50,447.70,"9,620","4,310,684.00"
257,2024-03-07,439.00,1.81,461.00,426.00,435.00,"8,151","3,581,336.90"
258,2024-03-06,431.20,-0.3,445.00,422.00,425.30,"7,680","3,316,508.50"
259,2024-03-05,432.50,-6.67,472.60,429.00,472.60,"11,046","4,860,581.50"
260,2024-03-04,463.40,9.99,463.40,429.70,429.70,130,"57,560.00"
261,2024-03-03,421.30,-1.79,434.30,416.10,434.30,"7,650","3,252,609.00"
262,2024-02-29,429.00,-0.23,437.00,420.30,437.00,"21,480","9,149,244.60"
263,2024-02-28,430.00,0.7,435.50,426.30,435.50,"16,304","7,010,890.60"
264,2024-02-27,427.00,-1.84,450.00,422.20,440.00,"3,699","1,593,245.00"
265,2024-02-26,435.00,1.4,439.00,415.00,420.60,"6,400","2,715,898.00"
266,2024-02-25,429.00,-1.74,435.00,416.10,431.60,"15,197","6,491,960.50"
267,2024-02-22,436.60,-4.04,460.00,435.00,460.00,"13,028","5,739,064.60"
