#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
1421,2018-11-27,118.00,-1.67,120.00,118.00,120.00,800,"95,190.00"
1422,2018-11-26,120.00,0,120.00,118.00,120.00,330,"39,550.00"
1423,2018-11-25,120.00,0.84,120.00,117.00,119.00,320,"38,350.00"
1424,2018-11-22,119.00,-1.65,121.00,119.00,121.00,20,"2,380.00"
1425,2018-11-05,124.00,0.81,127.00,123.00,123.00,578,"72,868.00"
1426,2018-11-04,123.00,-1.6,124.00,123.00,124.00,170,"21,070.00"
1427,2018-11-01,125.00,0.81,126.00,125.00,126.00,20,"2,510.00"
1428,2018-10-31,124.00,5.98,124.00,116.00,117.00,720,"88,122.00"
1429,2018-10-30,115.00,0,118.00,116.00,116.00,193,"22,655.00"
1430,2018-10-29,117.00,-2.5,119.00,117.00,119.00,80,"9,440.00"
1431,2018-10-28,120.00,2.56,120.00,117.00,117.00,50,"5,890.00"
1432,2018-10-25,117.00,-6.4,123.00,117.00,123.00,625,"73,525.00"
1433,2018-10-24,125.00,0,125.00,122.00,125.00,210,"26,060.00"
1434,2018-10-23,125.00,1.63,125.00,124.00,125.00,120,"14,990.00"
1435,2018-10-15,123.00,-1.6,123.00,119.00,123.00,218,"26,242.00"
1436,2018-10-14,125.00,1.63,125.00,124.00,125.00,"2,027","253,145.00"
1437,2018-10-11,123.00,2.5,123.00,118.00,119.00,"1,200","143,710.00"
1438,2018-10-10,120.00,-1.64,120.00,120.00,120.00,110,"13,200.00"
1439,2018-10-09,122.00,0,122.00,118.00,120.00,"3,465","415,810.00"
1440,2018-10-08,122.00,-0.81,127.00,122.00,122.00,"3,315","407,615.00"
1441,2018-10-07,123.00,-1.6,123.00,123.00,123.00,21,"2,583.00"
1442,2018-10-04,125.00,-1.57,125.00,125.00,125.00,520,"65,000.00"
1443,2018-10-03,127.00,-0.78,128.00,127.00,128.00,30,"3,820.00"
1444,2018-10-02,128.00,0.79,128.00,126.00,127.00,380,"48,510.00"
1445,2018-10-01,127.00,-0.78,127.00,127.00,127.00,382,"48,514.00"
1446,2018-09-30,129.00,0,132.00,126.00,126.00,"1,901","248,420.00"
1447,2018-09-27,128.00,-0.78,134.00,128.00,131.00,"3,870","507,480.00"
1448,2018-09-26,129.00,-1.53,133.00,129.00,133.00,"5,165","676,325.00"
1449,2018-09-25,133.00,3.1,133.00,127.00,127.00,649,"217,199.00"
1450,2018-09-23,129.00,0,131.00,123.00,129.00,351,"44,339.00"
1451,2018-09-20,129.00,0.78,129.00,127.00,127.00,156,"20,064.00"
1452,2018-09-18,128.00,1.59,128.00,124.00,126.00,"1,809","225,874.00"
1453,2018-09-17,126.00,-1.56,127.00,126.00,126.00,50,"6,310.00"
1454,2018-09-16,128.00,-1.54,128.00,127.00,128.00,900,"114,500.00"
1455,2018-09-13,130.00,0,130.00,130.00,130.00,612,"79,560.00"
1456,2018-09-12,130.00,1.56,130.00,130.00,130.00,10,"1,300.00"
1457,2018-09-11,128.00,1.59,129.00,125.00,126.00,120,"15,300.00"
1458,2018-09-10,126.00,-3.82,131.00,126.00,129.00,844,"108,072.00"
1459,2018-09-09,131.00,-2.96,134.00,130.00,133.00,"1,122","146,588.00"
1460,2018-09-06,135.00,0,139.00,135.00,137.00,120,"16,560.00"
1461,2018-09-05,135.00,0.75,135.00,132.00,132.00,530,"71,490.00"
1462,2018-09-04,134.00,0,136.00,134.00,136.00,450,"60,580.00"
1463,2018-09-03,134.00,1.52,137.00,131.00,133.00,890,"119,630.00"
1464,2018-09-02,132.00,0,132.00,130.00,130.00,92,"12,064.00"
1465,2018-08-30,132.00,1.54,132.00,130.00,130.00,72,"9,484.00"
1466,2018-08-29,130.00,0,132.00,130.00,130.00,510,"66,700.00"
1467,2018-08-28,130.00,3.17,130.00,127.00,128.00,380,"48,850.00"
1468,2018-08-26,127.00,-3.82,129.00,126.00,129.00,"1,493","189,618.00"
1469,2018-08-23,131.00,0,131.00,129.00,129.00,730,"95,070.00"
1470,2018-08-21,134.00,0.75,136.00,133.00,133.00,250,"33,670.00"
1471,2018-08-20,133.00,-1.48,135.00,131.00,135.00,710,"94,210.00"
1472,2018-08-19,135.00,-1.46,137.00,135.00,137.00,210,"28,550.00"
1473,2018-08-16,137.00,0,137.00,135.00,135.00,40,"5,450.00"
1474,2018-08-15,137.00,1.48,139.00,135.00,135.00,50,"6,830.00"
1475,2018-08-14,135.00,-2.17,136.00,135.00,136.00,32,"4,342.00"
1476,2018-08-13,138.00,-1.43,140.00,138.00,140.00,20,"2,780.00"
1477,2018-08-08,140.00,0,140.00,140.00,140.00,47,"6,580.00"
1478,2018-08-07,140.00,2.94,140.00,134.00,134.00,356,"49,208.00"
1479,2018-08-06,136.00,-0.73,136.00,136.00,136.00,20,"2,720.00"
1480,2018-08-05,137.00,-0.72,138.00,136.00,138.00,174,"23,714.00"
1481,2018-08-02,138.00,-1.43,142.00,138.00,142.00,"1,143","158,977.00"
1482,2018-08-01,140.00,-0.71,140.00,139.00,139.00,50,"6,980.00"
1483,2018-07-31,141.00,0,141.00,137.00,139.00,152,"21,048.00"
1484,2018-07-30,141.00,-1.4,141.00,141.00,141.00,10,"1,410.00"
1485,2018-07-26,143.00,1.42,143.00,140.00,141.00,161,"22,802.00"
1486,2018-07-25,141.00,-2.08,143.00,139.00,143.00,"1,862","260,666.00"
1487,2018-07-24,144.00,0,145.00,144.00,144.00,50,"7,220.00"
1488,2018-07-23,144.00,1.41,144.00,138.00,140.00,"2,541","354,824.00"
1489,2018-07-22,142.00,-1.39,142.00,142.00,142.00,10,"1,420.00"
1490,2018-07-19,144.00,-2.7,146.00,144.00,146.00,20,"2,900.00"
1491,2018-07-18,148.00,0.68,148.00,145.00,148.00,"2,589","376,342.00"
1492,2018-07-17,147.00,-2,150.00,147.00,150.00,50,"7,420.00"
1493,2018-07-15,150.00,0,150.00,146.00,149.00,60,"8,910.00"
