#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
141,2024/09/03,629.00,6.07,635.00,594.00,600.00,"454,638","282,692,309.70"
142,2024/09/02,593.00,3.49,609.00,568.00,578.40,"223,557","131,028,205.10"
143,2024/09/01,573.00,0.17,590.00,565.00,565.00,"353,383","204,016,012.90"
144,2024/08/29,572.00,-0.87,588.50,570.50,588.50,"207,077","119,940,765.40"
145,2024/08/28,577.00,3.96,587.50,556.00,566.00,"281,945","161,370,918.00"
146,2024/08/27,555.00,-2.29,583.00,552.00,570.00,"148,272","83,954,616.90"
147,2024/08/25,568.00,-0.87,596.00,565.70,584.40,"133,389","76,631,897.20"
148,2024/08/22,573.00,0.49,582.00,565.00,579.00,"104,033","60,009,746.30"
149,2024/08/21,570.20,-1.69,588.00,569.10,580.00,"139,847","80,543,605.50"
150,2024/08/18,580.00,-0.33,591.00,576.00,581.00,"183,332","106,655,385.70"
151,2024/08/15,581.90,-1.54,600.00,577.00,591.00,"276,332","161,617,840.60"
152,2024/08/14,591.00,-0.67,600.00,584.00,587.00,"107,406","63,393,142.00"
153,2024/08/13,595.00,-2.78,624.00,593.40,624.00,"174,320","105,088,251.40"
154,2024/08/12,612.00,4.24,624.00,575.00,575.40,"439,292","260,709,380.90"
155,2024/08/11,587.10,1.05,590.00,567.00,580.00,"188,966","109,642,095.30"
156,2024/08/08,581.00,3.38,599.20,571.00,573.00,"266,031","155,390,070.20"
157,2024/08/07,562.00,6.04,562.00,510.10,530.00,"173,276","93,912,264.20"
158,2024/08/06,530.00,-6.19,568.50,527.00,565.00,"163,450","89,319,126.10"
159,2024/08/05,565.00,2.91,570.00,546.50,549.00,"180,036","100,509,345.20"
160,2024/08/01,549.00,4.53,571.00,519.30,528.00,"247,973","136,435,864.30"
161,2024/07/31,525.20,1.76,537.00,505.80,505.80,"137,830","72,856,912.00"
162,2024/07/30,516.10,-0.04,523.70,501.00,517.00,"62,245","31,844,980.20"
163,2024/07/29,516.30,-3.59,535.00,515.10,535.00,"73,529","38,570,574.10"
164,2024/07/28,535.50,2.76,541.00,515.00,525.00,"70,478","37,111,335.50"
165,2024/07/25,521.10,0.6,535.20,510.30,513.00,"70,045","36,875,930.00"
166,2024/07/24,518.00,-2.26,538.00,508.10,532.00,"81,633","42,455,202.80"
167,2024/07/23,530.00,4.13,532.00,498.90,498.90,"84,285","44,009,332.00"
168,2024/07/22,509.00,-0.41,511.00,496.00,511.00,"88,185","44,473,327.70"
169,2024/07/21,511.10,2.65,520.00,489.00,498.00,"83,584","42,666,840.50"
170,2024/07/18,497.90,2.03,503.00,482.40,490.00,"140,956","69,652,540.50"
171,2024/07/17,488.00,0.41,493.80,478.20,486.00,"49,511","24,159,988.00"
172,2024/07/16,486.00,2.88,487.00,465.10,465.10,"33,632","16,160,896.50"
173,2024/07/15,472.40,-2.6,494.00,472.40,485.00,"48,918","23,451,647.70"
174,2024/07/14,485.00,1.89,505.00,476.00,485.50,"49,364","23,968,707.40"
175,2024/07/11,476.00,4.62,478.30,450.00,450.00,"75,012","35,289,726.20"
176,2024/07/10,455.00,1.79,459.90,448.00,450.00,"21,095","9,608,239.20"
177,2024/07/09,447.00,-0.45,462.00,442.00,457.90,"23,409","10,549,540.50"
178,2024/07/08,449.00,-0.88,462.00,445.50,462.00,"23,193","10,449,120.50"
179,2024/07/07,453.00,0.44,459.90,450.00,450.00,"32,245","14,663,727.60"
180,2024/07/04,451.00,2.5,455.00,434.10,434.10,"32,368","14,441,288.90"
181,2024/07/03,440.00,-1.12,440.00,436.20,436.50,"4,898","2,144,516.40"
182,2024/07/02,445.00,2.53,459.00,434.00,442.60,"16,154","7,124,223.40"
183,2024/07/01,434.00,2.09,434.00,418.10,418.10,"12,543","5,369,219.60"
184,2024/06/30,425.10,-0.33,431.00,425.10,426.50,"11,923","5,091,052.40"
185,2024/06/27,426.50,-0.81,432.00,422.10,427.00,"19,225","8,187,546.00"
186,2024/06/26,430.00,-0.53,431.00,427.30,430.00,"12,545","5,378,046.80"
187,2024/06/25,432.30,0.75,436.00,429.20,429.20,"8,178","3,537,271.60"
188,2024/06/24,429.10,-0.44,435.00,426.00,427.00,"8,346","3,601,383.60"
189,2024/06/23,431.00,0.12,435.00,429.00,429.00,"9,487","4,082,749.10"
190,2024/06/20,430.50,-0.6,439.50,430.50,439.50,"10,466","4,525,469.20"
191,2024/06/19,433.10,-0.23,440.60,430.00,430.00,"7,858","3,413,296.60"
192,2024/06/18,434.10,-1.34,440.00,433.00,440.00,"14,433","6,282,966.80"
193,2024/06/16,440.00,-1.08,460.00,440.00,449.00,"15,352","6,812,340.10"
194,2024/06/13,444.80,-0.49,450.00,440.40,450.00,"14,058","6,236,787.30"
195,2024/06/12,447.00,-0.02,454.80,443.00,446.00,"19,231","8,649,049.20"
196,2024/06/11,447.10,2.76,451.00,432.00,432.00,"26,578","11,720,210.60"
197,2024/06/10,435.10,-0.21,444.00,429.00,444.00,"23,704","10,328,051.60"
198,2024/06/09,436.00,-0.91,444.00,435.00,435.00,"13,581","5,938,194.70"
199,2024/06/06,440.00,-1.12,444.00,438.10,441.30,"7,809","3,436,971.80"
200,2024/06/05,445.00,0,446.70,438.00,445.00,"10,250","4,526,324.00"
201,2024/06/04,445.00,0.68,449.10,438.10,438.10,"13,742","6,127,392.50"
202,2024/06/03,442.00,0.07,443.00,435.20,435.20,"7,449","3,280,838.70"
203,2024/06/02,441.70,1.08,442.00,437.00,437.00,"10,929","4,804,967.60"
204,2024/05/30,437.00,-0.68,445.70,436.10,436.10,"13,355","5,878,087.10"
205,2024/05/29,440.00,-3.3,461.00,439.50,461.00,"29,040","12,886,588.50"
206,2024/05/27,455.00,1.79,455.00,438.60,438.60,"21,935","9,847,036.70"
207,2024/05/26,447.00,-0.02,454.00,440.20,445.00,"17,258","7,685,685.40"
208,2024/05/22,447.10,-1.95,456.50,445.00,450.00,"16,358","7,376,165.20"
209,2024/05/21,456.00,-0.85,460.00,451.00,451.00,"13,490","6,143,193.00"
210,2024/05/20,459.90,-0.22,470.50,450.00,460.00,"33,400","15,474,000.40"
211,2024/05/19,460.90,5.95,464.00,434.20,443.70,"48,667","22,242,361.10"
212,2024/05/16,435.00,-1.14,437.50,430.60,435.00,"18,090","7,857,690.20"
213,2024/05/15,440.00,-0.52,449.00,438.00,442.10,"11,618","5,139,624.30"
214,2024/05/14,442.30,-0.36,444.00,437.00,437.00,"7,593","3,357,504.00"
215,2024/05/13,443.90,1.12,445.90,438.20,440.00,"13,622","6,022,636.70"
216,2024/05/12,439.00,3.05,445.00,430.00,430.00,"18,749","8,249,319.50"
217,2024/05/09,426.00,-0.44,428.00,423.00,423.10,"11,498","4,889,535.90"
218,2024/05/08,427.90,0.21,430.00,421.90,429.00,"8,841","3,780,408.80"
219,2024/05/07,427.00,-1.61,442.60,425.00,442.60,"19,395","8,311,683.80"
